ID;data;hora;campeonato_id;fase;mandante_id;mandante_placar;visitante_placar;visitante_id;mandante_penalti;visitante_penalti;prorrogacao
518;25/11/1972;;1;1F;9;3;1;10;;;0
519;25/11/1972;;1;1F;2;4;0;11;;;0
520;25/11/1972;;1;1F;5;1;1;8;;;0
521;25/11/1972;;1;1F;34;0;2;1;;;0
522;25/11/1972;;1;1F;26;1;1;22;;;0
523;25/11/1972;;1;1F;39;0;1;6;;;0
524;25/11/1972;;1;1F;45;0;0;28;;;0
525;25/11/1972;;1;1F;32;1;1;3;;;0
526;25/11/1972;20:00;1;1F;18;2;0;30;;;0
527;25/11/1972;20:00;1;1F;12;0;0;7;;;0
528;25/11/1972;20:00;1;1F;44;1;1;19;;;0
529;29/11/1972;;1;1F;3;1;1;28;;;0
530;29/11/1972;;1;1F;45;0;0;12;;;0
531;29/11/1972;;1;1F;44;0;5;10;;;0
532;29/11/1972;;1;1F;32;0;0;7;;;0
533;29/11/1972;;1;1F;26;1;2;17;;;0
534;29/11/1972;;1;1F;11;3;1;13;;;0
535;29/11/1972;;1;1F;9;1;0;18;;;0
536;29/11/1972;;1;1F;39;0;2;2;;;0
537;29/11/1972;;1;1F;1;0;0;30;;;0
538;29/11/1972;;1;1F;34;2;1;5;;;0
539;29/11/1972;;1;1F;20;0;1;8;;;0
540;29/11/1972;;1;1F;19;1;1;6;;;0
541;29/11/1972;;1;1F;22;0;3;4;;;0
542;02/12/1972;;1;1F;20;1;2;12;;;0
543;03/12/1972;;1;1F;17;1;2;1;;;0
544;03/12/1972;;1;1F;13;2;3;19;;;0
545;03/12/1972;;1;1F;10;5;2;18;;;0
546;03/12/1972;;1;1F;32;2;2;5;;;0
547;03/12/1972;;1;1F;26;2;0;3;;;0
548;03/12/1972;;1;1F;44;2;4;9;;;0
549;03/12/1972;;1;1F;22;2;1;2;;;0
550;03/12/1972;;1;1F;30;0;0;11;;;0
551;03/12/1972;;1;1F;28;3;1;6;;;0
552;03/12/1972;;1;1F;39;2;2;4;;;0
553;03/12/1972;;1;1F;45;2;5;8;;;0
554;03/12/1972;;1;1F;34;0;1;7;;;0
555;09/12/1972;;1;4;1;0;0;6;;;0
556;09/12/1972;;1;4;2;2;0;26;;;0
557;09/12/1972;;1;3;7;0;0;22;;;0
558;10/12/1972;;1;2;10;2;0;4;;;0
559;10/12/1972;;1;2;17;2;1;30;;;0
560;10/12/1972;;1;1;9;3;2;5;;;0
561;10/12/1972;;1;1;8;1;1;12;;;0
562;10/12/1972;;1;3;3;0;0;11;;;0
563;13/12/1972;;1;3;7;2;3;3;;;0
564;13/12/1972;;1;2;10;2;0;17;;;0
565;13/12/1972;;1;2;4;3;1;30;;;0
566;13/12/1972;;1;4;6;4;1;26;;;0
567;14/12/1972;;1;3;11;1;0;22;;;0
568;14/12/1972;;1;4;2;0;1;1;;;0
569;14/12/1972;;1;1;8;1;3;9;;;0
570;14/12/1972;;1;1;12;3;1;5;;;0
571;16/12/1972;;1;2;4;3;0;17;;;0
572;16/12/1972;;1;2;30;1;0;10;;;0
573;16/12/1972;20:00;1;4;6;2;1;2;;;0
574;16/12/1972;20:00;1;4;26;2;1;1;;;0
575;17/12/1972;;1;3;22;1;1;3;;;0
576;17/12/1972;;1;1;9;1;1;12;;;0
577;17/12/1972;;1;3;11;0;0;7;;;0
578;17/12/1972;;1;1;5;1;1;8;;;0
579;20/12/1972;;1;SF;6;2;1;11;;;0
580;20/12/1972;;1;SF;4;1;1;9;;;0
581;23/12/1972;;1;F;4;0;0;6;;;0
582;25/08/1973;;1;1F;14;0;0;18;;;0
583;25/08/1973;;1;1F;35;0;0;60;;;0
584;25/08/1973;;1;1F;32;0;2;4;;;0
585;25/08/1973;;1;1F;11;0;0;30;;;0
586;25/08/1973;;1;1F;15;0;0;24;;;0
587;25/08/1973;;1;1F;71;0;1;8;;;0
588;25/08/1973;;1;1F;23;2;1;9;;;0
589;25/08/1973;;1;1F;45;0;1;28;;;0
590;25/08/1973;;1;1F;96;0;0;6;;;0
591;25/08/1973;20:00;1;1F;16;0;0;111;;;0
592;25/08/1973;20:00;1;1F;1;4;0;26;;;0
593;26/08/1973;;1;1F;13;1;1;10;;;0
594;26/08/1973;;1;1F;31;0;0;17;;;0
595;26/08/1973;;1;1F;34;1;1;21;;;0
596;26/08/1973;;1;1F;73;0;0;7;;;0
597;26/08/1973;;1;1F;37;2;0;44;;;0
598;26/08/1973;;1;1F;47;0;3;5;;;0
599;27/08/1973;;1;1F;22;2;2;20;;;0
600;29/08/1973;;1;1F;18;2;0;2;;;0
601;29/08/1973;;1;1F;60;1;2;4;;;0
602;29/08/1973;;1;1F;32;1;0;19;;;0
603;29/08/1973;;1;1F;71;2;1;111;;;0
604;29/08/1973;;1;1F;35;1;1;1;;;0
605;29/08/1973;;1;1F;16;1;0;8;;;0
606;29/08/1973;;1;1F;26;1;1;22;;;0
607;29/08/1973;;1;1F;37;2;0;3;;;0
608;29/08/1973;;1;1F;24;1;1;13;;;0
609;29/08/1973;;1;1F;31;2;2;6;;;0
610;29/08/1973;;1;1F;44;0;3;12;;;0
611;29/08/1973;;1;1F;45;0;1;10;;;0
612;29/08/1973;;1;1F;73;1;1;5;;;0
613;29/08/1973;;1;1F;17;2;1;96;;;0
614;29/08/1973;;1;1F;28;4;1;15;;;0
615;29/08/1973;;1;1F;47;1;4;7;;;0
616;29/08/1973;21:00;1;1F;21;0;1;11;;;0
617;30/08/1973;;1;1F;23;0;0;30;;;0
618;30/08/1973;;1;1F;20;1;0;14;;;0
619;30/08/1973;;1;1F;34;0;0;9;;;0
620;31/08/1973;;1;1F;28;1;0;24;;;0
621;31/08/1973;20:00;1;1F;60;1;3;19;;;0
622;01/09/1973;;1;1F;96;2;1;31;;;0
623;02/09/1973;;1;1F;26;3;1;8;;;0
624;02/09/1973;;1;1F;3;0;0;1;;;0
625;02/09/1973;;1;1F;2;0;0;4;;;0
626;02/09/1973;;1;1F;35;2;0;44;;;0
627;02/09/1973;;1;1F;18;0;0;12;;;0
628;02/09/1973;;1;1F;71;0;2;16;;;0
629;02/09/1973;;1;1F;22;0;1;14;;;0
630;02/09/1973;;1;1F;37;0;1;32;;;0
631;02/09/1973;;1;1F;17;3;0;11;;;0
632;02/09/1973;;1;1F;6;4;0;7;;;0
633;02/09/1973;;1;1F;47;0;1;73;;;0
634;02/09/1973;;1;1F;34;1;1;30;;;0
635;02/09/1973;;1;1F;15;0;3;10;;;0
636;02/09/1973;;1;1F;45;0;1;13;;;0
637;02/09/1973;;1;1F;9;0;1;5;;;0
638;02/09/1973;;1;1F;23;0;2;21;;;0
639;05/09/1973;;1;1F;2;0;0;1;;;0
640;05/09/1973;;1;1F;111;0;1;8;;;0
641;05/09/1973;;1;1F;71;1;2;3;;;0
642;05/09/1973;;1;1F;16;3;0;44;;;0
643;05/09/1973;;1;1F;37;0;1;12;;;0
644;05/09/1973;;1;1F;35;2;0;22;;;0
645;05/09/1973;;1;1F;32;1;0;20;;;0
646;05/09/1973;;1;1F;60;1;0;26;;;0
647;05/09/1973;;1;1F;14;1;1;4;;;0
648;05/09/1973;;1;1F;47;0;2;6;;;0
649;05/09/1973;;1;1F;13;0;1;7;;;0
650;05/09/1973;;1;1F;24;3;2;17;;;0
651;05/09/1973;;1;1F;31;1;1;11;;;0
652;05/09/1973;;1;1F;21;1;1;10;;;0
653;05/09/1973;;1;1F;45;1;1;34;;;0
654;05/09/1973;;1;1F;73;2;0;23;;;0
655;05/09/1973;;1;1F;15;0;1;9;;;0
656;05/09/1973;;1;1F;96;2;0;5;;;0
657;06/09/1973;;1;1F;30;1;0;28;;;0
658;08/09/1973;;1;1F;19;4;2;111;;;0
659;08/09/1973;;1;1F;34;0;1;17;;;0
660;08/09/1973;;1;1F;12;1;1;22;;;0
661;09/09/1973;;1;1F;20;0;0;26;;;0
662;09/09/1973;;1;1F;14;0;1;3;;;0
663;09/09/1973;;1;1F;1;0;0;4;;;0
664;09/09/1973;;1;1F;44;1;0;32;;;0
665;09/09/1973;;1;1F;60;0;0;18;;;0
666;09/09/1973;;1;1F;8;0;1;2;;;0
667;09/09/1973;;1;1F;71;0;0;37;;;0
668;09/09/1973;;1;1F;16;0;0;35;;;0
669;09/09/1973;;1;1F;11;1;0;10;;;0
670;09/09/1973;;1;1F;45;1;2;7;;;0
671;09/09/1973;;1;1F;47;1;1;30;;;0
672;09/09/1973;;1;1F;24;2;0;31;;;0
673;09/09/1973;;1;1F;21;3;1;96;;;0
674;09/09/1973;;1;1F;73;0;0;6;;;0
675;09/09/1973;;1;1F;5;1;0;28;;;0
676;09/09/1973;;1;1F;23;2;2;15;;;0
677;09/09/1973;;1;1F;13;1;2;9;;;0
678;12/09/1973;;1;1F;71;1;0;2;;;0
679;12/09/1973;;1;1F;18;0;0;111;;;0
680;12/09/1973;;1;1F;16;0;0;19;;;0
681;12/09/1973;;1;1F;35;1;1;12;;;0
682;12/09/1973;;1;1F;37;1;0;20;;;0
683;12/09/1973;;1;1F;96;0;0;13;;;0
684;12/09/1973;;1;1F;26;2;1;32;;;0
685;12/09/1973;;1;1F;60;1;2;3;;;0
686;12/09/1973;;1;1F;44;0;1;8;;;0
687;12/09/1973;;1;1F;73;0;0;30;;;0
688;12/09/1973;;1;1F;24;0;2;6;;;0
689;12/09/1973;;1;1F;23;0;1;17;;;0
690;12/09/1973;;1;1F;47;0;0;11;;;0
691;12/09/1973;;1;1F;10;1;0;28;;;0
692;12/09/1973;;1;1F;15;1;2;34;;;0
693;12/09/1973;;1;1F;45;0;1;9;;;0
694;12/09/1973;;1;1F;31;0;1;5;;;0
695;12/09/1973;;1;1F;7;3;0;21;;;0
696;13/09/1973;;1;1F;22;0;2;4;;;0
697;15/09/1973;;1;1F;1;2;0;111;;;0
698;15/09/1973;;1;1F;96;1;2;45;;;0
699;15/09/1973;;1;1F;5;1;0;13;;;0
700;15/09/1973;;1;1F;17;3;0;15;;;0
701;16/09/1973;;1;1F;14;0;2;2;;;0
702;16/09/1973;;1;1F;19;1;1;4;;;0
703;16/09/1973;;1;1F;3;3;0;8;;;0
704;16/09/1973;;1;1F;35;2;2;26;;;0
705;16/09/1973;;1;1F;32;1;0;16;;;0
706;16/09/1973;;1;1F;71;1;0;44;;;0
707;16/09/1973;;1;1F;18;0;1;22;;;0
708;16/09/1973;;1;1F;37;0;1;60;;;0
709;16/09/1973;;1;1F;20;2;1;12;;;0
710;16/09/1973;;1;1F;7;2;0;30;;;0
711;16/09/1973;;1;1F;47;0;0;28;;;0
712;16/09/1973;;1;1F;73;1;0;11;;;0
713;16/09/1973;;1;1F;9;0;1;6;;;0
714;16/09/1973;;1;1F;24;0;0;10;;;0
715;16/09/1973;;1;1F;31;1;1;21;;;0
716;16/09/1973;;1;1F;34;2;1;23;;;0
717;19/09/1973;;1;1F;3;0;0;2;;;0
718;19/09/1973;;1;1F;12;0;1;19;;;0
719;22/09/1973;;1;1F;96;1;1;15;;;0
720;22/09/1973;;1;1F;60;1;0;16;;;0
721;22/09/1973;;1;1F;28;0;0;73;;;0
722;22/09/1973;;1;1F;24;2;1;30;;;0
723;22/09/1973;;1;1F;11;1;0;9;;;0
724;22/09/1973;;1;1F;4;1;0;111;;;0
725;23/09/1973;;1;1F;26;1;0;18;;;0
726;23/09/1973;;1;1F;44;0;4;3;;;0
727;23/09/1973;;1;1F;1;1;0;19;;;0
728;23/09/1973;;1;1F;71;1;2;20;;;0
729;23/09/1973;;1;1F;22;2;0;2;;;0
730;23/09/1973;;1;1F;14;1;0;37;;;0
731;23/09/1973;;1;1F;32;1;2;35;;;0
732;23/09/1973;;1;1F;5;0;0;17;;;0
733;23/09/1973;;1;1F;10;2;2;7;;;0
734;23/09/1973;;1;1F;12;2;2;8;;;0
735;23/09/1973;;1;1F;21;1;0;47;;;0
736;23/09/1973;;1;1F;34;1;1;6;;;0
737;23/09/1973;;1;1F;45;3;2;23;;;0
738;23/09/1973;;1;1F;13;1;0;31;;;0
739;26/09/1973;;1;1F;35;1;6;2;;;0
740;26/09/1973;;1;1F;4;2;0;20;;;0
741;26/09/1973;;1;1F;26;1;0;111;;;0
742;26/09/1973;;1;1F;37;1;1;19;;;0
743;26/09/1973;;1;1F;22;1;1;8;;;0
744;26/09/1973;;1;1F;16;1;0;14;;;0
745;26/09/1973;;1;1F;44;1;2;1;;;0
746;26/09/1973;;1;1F;18;0;1;3;;;0
747;26/09/1973;;1;1F;5;1;1;21;;;0
748;26/09/1973;;1;1F;17;2;0;30;;;0
749;26/09/1973;;1;1F;23;0;1;6;;;0
750;26/09/1973;;1;1F;71;1;1;60;;;0
751;26/09/1973;;1;1F;31;1;0;7;;;0
752;26/09/1973;;1;1F;96;0;0;10;;;0
753;26/09/1973;;1;1F;73;1;1;45;;;0
754;26/09/1973;;1;1F;47;0;0;24;;;0
755;26/09/1973;;1;1F;34;2;2;13;;;0
756;27/09/1973;;1;1F;32;0;1;12;;;0
757;27/09/1973;;1;1F;15;1;2;11;;;0
758;29/09/1973;;1;1F;14;0;0;26;;;0
759;29/09/1973;;1;1F;34;1;0;96;;;0
760;30/09/1973;;1;1F;4;1;0;3;;;0
761;30/09/1973;;1;1F;37;1;1;111;;;0
762;30/09/1973;;1;1F;35;0;3;8;;;0
763;30/09/1973;;1;1F;20;0;3;2;;;0
764;30/09/1973;;1;1F;22;1;1;19;;;0
765;30/09/1973;;1;1F;44;0;1;18;;;0
766;30/09/1973;;1;1F;32;1;0;71;;;0
767;30/09/1973;;1;1F;16;0;2;1;;;0
768;30/09/1973;;1;1F;60;0;0;12;;;0
769;30/09/1973;;1;1F;13;3;0;23;;;0
770;30/09/1973;;1;1F;45;0;3;11;;;0
771;30/09/1973;;1;1F;17;0;2;28;;;0
772;30/09/1973;;1;1F;5;0;0;7;;;0
773;30/09/1973;;1;1F;9;0;0;30;;;0
774;30/09/1973;;1;1F;6;1;0;10;;;0
775;30/09/1973;;1;1F;21;2;2;24;;;0
776;30/09/1973;;1;1F;31;1;0;73;;;0
777;30/09/1973;;1;1F;47;0;2;15;;;0
778;03/10/1973;;1;1F;44;0;3;2;;;0
779;03/10/1973;;1;1F;26;0;2;12;;;0
780;03/10/1973;;1;1F;35;1;1;19;;;0
781;03/10/1973;;1;1F;73;2;1;17;;;0
782;03/10/1973;;1;1F;14;1;0;60;;;0
783;03/10/1973;;1;1F;31;0;0;34;;;0
784;03/10/1973;;1;1F;37;0;0;16;;;0
785;03/10/1973;;1;1F;71;1;0;1;;;0
786;03/10/1973;;1;1F;8;4;1;20;;;0
787;03/10/1973;;1;1F;13;0;1;11;;;0
788;03/10/1973;;1;1F;21;1;1;6;;;0
789;03/10/1973;;1;1F;45;0;3;15;;;0
790;03/10/1973;;1;1F;47;1;4;10;;;0
791;03/10/1973;;1;1F;96;1;0;30;;;0
792;03/10/1973;;1;1F;23;1;2;5;;;0
793;03/10/1973;;1;1F;28;0;0;7;;;0
794;03/10/1973;;1;1F;24;0;0;9;;;0
795;04/10/1973;;1;1F;18;1;2;4;;;0
796;04/10/1973;;1;1F;3;1;1;111;;;0
797;04/10/1973;;1;1F;22;0;0;32;;;0
798;06/10/1973;;1;1F;14;0;0;19;;;0
799;06/10/1973;;1;1F;96;0;1;9;;;0
800;06/10/1973;;1;1F;7;1;0;15;;;0
801;06/10/1973;;1;1F;28;1;1;21;;;0
802;07/10/1973;;1;1F;26;3;2;2;;;0
803;07/10/1973;;1;1F;44;1;0;111;;;0
804;07/10/1973;;1;1F;8;0;2;4;;;0
805;07/10/1973;;1;1F;3;3;0;32;;;0
806;07/10/1973;;1;1F;16;1;0;20;;;0
807;07/10/1973;;1;1F;37;2;1;35;;;0
808;07/10/1973;;1;1F;71;0;1;18;;;0
809;07/10/1973;;1;1F;22;0;1;60;;;0
810;07/10/1973;;1;1F;1;1;0;12;;;0
811;07/10/1973;;1;1F;11;1;1;6;;;0
812;07/10/1973;;1;1F;17;4;0;47;;;0
813;07/10/1973;;1;1F;73;0;2;10;;;0
814;07/10/1973;;1;1F;13;2;1;30;;;0
815;07/10/1973;;1;1F;34;2;2;5;;;0
816;07/10/1973;;1;1F;23;1;2;31;;;0
817;07/10/1973;;1;1F;45;1;3;24;;;0
818;10/10/1973;;1;1F;14;1;1;1;;;0
819;10/10/1973;;1;1F;9;1;1;28;;;0
820;13/10/1973;;1;1F;14;0;2;111;;;0
821;13/10/1973;;1;1F;19;3;0;8;;;0
822;13/10/1973;;1;1F;96;1;2;47;;;0
823;13/10/1973;;1;1F;23;0;2;11;;;0
824;13/10/1973;;1;1F;6;0;1;30;;;0
825;14/10/1973;;1;1F;1;3;0;32;;;0
826;14/10/1973;;1;1F;3;0;0;22;;;0
827;14/10/1973;;1;1F;60;1;0;20;;;0
828;14/10/1973;;1;1F;71;4;3;35;;;0
829;14/10/1973;;1;1F;16;5;1;26;;;0
830;14/10/1973;;1;1F;44;0;0;4;;;0
831;14/10/1973;;1;1F;18;2;1;37;;;0
832;14/10/1973;;1;1F;10;2;1;5;;;0
833;14/10/1973;;1;1F;21;1;1;45;;;0
834;14/10/1973;;1;1F;17;1;0;7;;;0
835;14/10/1973;;1;1F;73;1;2;9;;;0
836;14/10/1973;;1;1F;12;1;1;2;;;0
837;14/10/1973;;1;1F;31;0;0;28;;;0
838;14/10/1973;;1;1F;24;2;2;34;;;0
839;14/10/1973;;1;1F;15;0;0;13;;;0
840;17/10/1973;;1;1F;16;0;0;2;;;0
841;17/10/1973;;1;1F;71;1;1;12;;;0
842;17/10/1973;;1;1F;18;1;0;19;;;0
843;17/10/1973;;1;1F;20;0;0;111;;;0
844;17/10/1973;;1;1F;26;0;1;4;;;0
845;17/10/1973;;1;1F;14;1;0;32;;;0
846;17/10/1973;;1;1F;60;1;1;1;;;0
847;17/10/1973;;1;1F;44;0;0;22;;;0
848;17/10/1973;;1;1F;35;2;1;3;;;0
849;17/10/1973;;1;1F;37;1;0;8;;;0
850;17/10/1973;;1;1F;34;1;2;11;;;0
851;17/10/1973;;1;1F;21;3;1;30;;;0
852;17/10/1973;;1;1F;17;1;0;6;;;0
853;17/10/1973;;1;1F;28;1;2;13;;;0
854;17/10/1973;;1;1F;31;0;1;10;;;0
855;17/10/1973;;1;1F;45;0;1;5;;;0
856;17/10/1973;;1;1F;24;2;0;23;;;0
857;17/10/1973;;1;1F;96;0;1;7;;;0
858;17/10/1973;;1;1F;73;0;1;15;;;0
859;17/10/1973;;1;1F;47;0;2;9;;;0
860;20/10/1973;;1;1F;20;3;2;19;;;0
861;20/10/1973;;1;1F;18;3;3;16;;;0
862;20/10/1973;;1;1F;28;1;1;6;;;0
863;20/10/1973;;1;1F;96;1;2;24;;;0
864;21/10/1973;;1;1F;14;1;2;12;;;0
865;21/10/1973;;1;1F;2;1;2;111;;;0
866;21/10/1973;;1;1F;32;2;1;8;;;0
867;21/10/1973;;1;1F;35;0;1;4;;;0
868;21/10/1973;;1;1F;26;1;1;3;;;0
869;21/10/1973;;1;1F;22;1;0;71;;;0
870;21/10/1973;;1;1F;60;5;0;44;;;0
871;21/10/1973;;1;1F;37;0;1;1;;;0
872;21/10/1973;;1;1F;73;0;0;34;;;0
873;21/10/1973;;1;1F;5;2;1;30;;;0
874;21/10/1973;;1;1F;31;1;0;45;;;0
875;21/10/1973;;1;1F;9;2;2;10;;;0
876;21/10/1973;;1;1F;7;1;3;11;;;0
877;21/10/1973;;1;1F;13;2;0;17;;;0
878;21/10/1973;;1;1F;47;1;1;23;;;0
879;21/10/1973;;1;1F;21;4;1;15;;;0
880;24/10/1973;;1;1F;71;2;2;19;;;0
881;24/10/1973;;1;1F;22;1;0;111;;;0
882;24/10/1973;;1;1F;16;3;1;3;;;0
883;24/10/1973;;1;1F;44;2;0;14;;;0
884;24/10/1973;;1;1F;4;0;0;12;;;0
885;24/10/1973;;1;1F;35;1;1;18;;;0
886;24/10/1973;;1;1F;1;1;0;20;;;0
887;24/10/1973;;1;1F;37;1;3;2;;;0
888;24/10/1973;;1;1F;15;1;2;30;;;0
889;24/10/1973;;1;1F;6;2;1;5;;;0
890;24/10/1973;;1;1F;23;0;2;10;;;0
891;24/10/1973;;1;1F;31;0;2;9;;;0
892;24/10/1973;;1;1F;13;1;0;73;;;0
893;24/10/1973;;1;1F;47;0;1;34;;;0
894;24/10/1973;;1;1F;17;2;0;45;;;0
895;25/10/1973;;1;1F;11;1;1;28;;;0
896;25/10/1973;;1;1F;24;1;0;7;;;0
897;27/10/1973;;1;1F;37;0;1;4;;;0
898;27/10/1973;;1;1F;12;0;1;111;;;0
899;27/10/1973;;1;1F;18;1;0;32;;;0
900;27/10/1973;;1;1F;60;1;1;2;;;0
901;27/10/1973;;1;1F;44;0;0;26;;;0
902;27/10/1973;;1;1F;14;4;1;71;;;0
903;27/10/1973;;1;1F;16;4;1;22;;;0
904;27/10/1973;;1;1F;35;2;0;20;;;0
905;27/10/1973;;1;1F;3;1;1;19;;;0
906;27/10/1973;;1;1F;8;1;2;1;;;0
907;27/10/1973;;1;1F;24;1;1;11;;;0
908;27/10/1973;;1;1F;45;1;0;30;;;0
909;27/10/1973;;1;1F;23;1;1;7;;;0
910;27/10/1973;;1;1F;96;0;1;28;;;0
911;27/10/1973;;1;1F;10;0;0;34;;;0
912;27/10/1973;;1;1F;13;0;0;6;;;0
913;27/10/1973;;1;1F;73;0;1;21;;;0
914;27/10/1973;;1;1F;31;0;0;47;;;0
915;27/10/1973;;1;1F;9;1;0;17;;;0
916;27/10/1973;;1;1F;15;0;3;5;;;0
917;31/10/1973;;1;1F;32;0;1;2;;;0
918;31/10/1973;;1;1F;71;0;4;4;;;0
919;31/10/1973;;1;1F;44;1;3;19;;;0
920;31/10/1973;;1;1F;18;0;0;8;;;0
921;31/10/1973;;1;1F;14;2;1;35;;;0
922;31/10/1973;;1;1F;47;0;0;13;;;0
923;31/10/1973;;1;1F;37;0;0;26;;;0
924;31/10/1973;;1;1F;20;3;1;3;;;0
925;31/10/1973;;1;1F;16;1;0;12;;;0
926;31/10/1973;;1;1F;96;2;1;11;;;0
927;31/10/1973;;1;1F;30;0;0;10;;;0
928;31/10/1973;;1;1F;45;0;2;6;;;0
929;31/10/1973;;1;1F;9;2;1;21;;;0
930;31/10/1973;;1;1F;24;0;0;5;;;0
931;31/10/1973;;1;1F;28;2;0;23;;;0
932;31/10/1973;;1;1F;31;0;1;15;;;0
933;31/10/1973;;1;1F;34;0;0;7;;;0
934;01/11/1973;;1;1F;22;0;0;1;;;0
935;01/11/1973;;1;1F;60;0;0;111;;;0
936;03/11/1973;;1;1F;10;0;0;17;;;0
937;03/11/1973;;1;1F;23;0;1;96;;;0
938;03/11/1973;;1;1F;7;0;1;9;;;0
939;04/11/1973;;1;1F;1;1;0;18;;;0
940;04/11/1973;;1;1F;2;3;2;19;;;0
941;04/11/1973;;1;1F;71;0;0;26;;;0
942;04/11/1973;;1;1F;22;0;0;37;;;0
943;04/11/1973;;1;1F;14;1;0;8;;;0
944;04/11/1973;;1;1F;32;0;3;111;;;0
945;04/11/1973;;1;1F;44;0;0;20;;;0
946;04/11/1973;;1;1F;16;0;1;4;;;0
947;04/11/1973;;1;1F;5;0;0;11;;;0
948;04/11/1973;;1;1F;31;1;1;30;;;0
949;04/11/1973;;1;1F;12;2;0;3;;;0
950;04/11/1973;;1;1F;13;0;0;21;;;0
951;04/11/1973;;1;1F;34;0;0;28;;;0
952;04/11/1973;;1;1F;15;1;0;6;;;0
953;04/11/1973;;1;1F;47;1;1;45;;;0
954;04/11/1973;;1;1F;73;1;0;24;;;0
955;07/11/1973;;1;1F;35;0;2;111;;;0
956;07/11/1973;;1;1F;26;0;4;19;;;0
957;07/11/1973;;1;1F;18;3;1;20;;;0
958;07/11/1973;;1;1F;32;1;0;60;;;0
959;07/11/1973;;1;1F;73;2;1;96;;;0
960;07/11/1973;;1;1F;17;0;0;21;;;0
961;10/11/1973;;1;1F;10;2;2;17;;;0
962;10/11/1973;;1;1F;28;0;0;12;;;0
963;10/11/1973;;1;1F;26;3;0;32;;;0
964;10/11/1973;;1;1F;6;2;2;111;;;0
965;11/11/1973;;1;1F;22;0;0;24;;;0
966;11/11/1973;;1;1F;45;0;3;35;;;0
967;11/11/1973;;1;1F;60;0;1;73;;;0
968;11/11/1973;;1;1F;20;0;0;15;;;0
969;11/11/1973;;1;1F;44;2;1;34;;;0
970;11/11/1973;;1;1F;71;2;0;47;;;0
971;11/11/1973;;1;1F;37;1;0;96;;;0
972;11/11/1973;;1;1F;16;0;2;23;;;0
973;11/11/1973;;1;1F;5;0;0;3;;;0
974;11/11/1973;;1;1F;7;2;1;30;;;0
975;11/11/1973;;1;1F;13;0;1;18;;;0
976;11/11/1973;;1;1F;4;2;0;19;;;0
977;11/11/1973;;1;1F;31;0;1;8;;;0
978;11/11/1973;;1;1F;21;1;0;11;;;0
979;11/11/1973;;1;1F;14;0;1;2;;;0
980;11/11/1973;;1;1F;9;1;1;1;;;0
981;14/11/1973;;1;1F;35;0;0;24;;;0
982;14/11/1973;;1;1F;44;0;1;60;;;0
983;14/11/1973;;1;1F;18;1;1;45;;;0
984;14/11/1973;;1;1F;73;1;1;22;;;0
985;14/11/1973;;1;1F;23;0;2;37;;;0
986;14/11/1973;;1;1F;71;1;1;32;;;0
987;14/11/1973;;1;1F;15;3;0;96;;;0
988;14/11/1973;;1;1F;47;1;1;20;;;0
989;14/11/1973;;1;1F;16;0;0;26;;;0
990;14/11/1973;;1;1F;17;2;1;14;;;0
991;14/11/1973;;1;1F;31;0;0;7;;;0
992;14/11/1973;;1;1F;12;1;1;111;;;0
993;14/11/1973;;1;1F;34;2;1;13;;;0
994;14/11/1973;;1;1F;28;1;0;6;;;0
995;14/11/1973;;1;1F;8;1;2;5;;;0
996;14/11/1973;;1;1F;10;1;1;19;;;0
997;14/11/1973;;1;1F;21;1;1;2;;;0
998;14/11/1973;;1;1F;1;0;0;11;;;0
999;15/11/1973;;1;1F;4;1;0;9;;;0
1000;15/11/1973;;1;1F;3;2;3;30;;;0
1001;17/11/1973;;1;1F;20;2;0;96;;;0
1002;17/11/1973;;1;1F;71;1;0;15;;;0
1003;17/11/1973;;1;1F;32;1;1;23;;;0
1004;17/11/1973;;1;1F;37;0;0;16;;;0
1005;17/11/1973;;1;1F;47;1;1;26;;;0
1006;17/11/1973;;1;1F;5;2;0;111;;;0
1007;17/11/1973;;1;1F;8;1;1;28;;;0
1008;17/11/1973;;1;1F;19;0;0;14;;;0
1009;17/11/1973;;1;1F;1;1;0;21;;;0
1010;18/11/1973;;1;1F;22;1;0;18;;;0
1011;18/11/1973;;1;1F;13;2;1;35;;;0
1012;18/11/1973;;1;1F;34;0;0;60;;;0
1013;18/11/1973;;1;1F;73;2;0;45;;;0
1014;18/11/1973;;1;1F;9;1;2;10;;;0
1015;18/11/1973;;1;1F;44;1;1;24;;;0
1016;18/11/1973;;1;1F;6;1;1;7;;;0
1017;18/11/1973;;1;1F;17;1;2;2;;;0
1018;18/11/1973;;1;1F;3;2;1;12;;;0
1019;18/11/1973;;1;1F;31;1;0;30;;;0
1020;18/11/1973;;1;1F;11;1;2;4;;;0
1021;21/11/1973;;1;1F;60;1;2;8;;;0
1022;24/11/1973;;1;1F;28;1;0;7;;;0
1023;24/11/1973;;1;1F;11;1;0;2;;;0
1024;24/11/1973;;1;1F;6;2;1;3;;;0
1025;25/11/1973;;1;1F;22;2;1;60;;;0
1026;25/11/1973;;1;1F;18;0;0;24;;;0
1027;25/11/1973;;1;1F;34;3;1;35;;;0
1028;25/11/1973;;1;1F;45;2;1;44;;;0
1029;25/11/1973;;1;1F;26;1;1;15;;;0
1030;25/11/1973;;1;1F;96;2;1;71;;;0
1031;25/11/1973;;1;1F;47;0;0;23;;;0
